agent_module,config,task_id,baseline_passed,optimized_passed
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5a8f0a01554299458435d539,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5a77d65055429949eeb29f7b,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5adf17f95542995ec70e8f6c,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae834e95542997ec272776a,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5a8aa1685542992d82986f32,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5a876f785542993e715abf42,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae53de455429908b6326599,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae207a65542994d89d5b317,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5adcc3ed5542994d58a2f6c4,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae2c696554299495565db32,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae675245542991bbc9760dc,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5a89f68f5542992e4fca84b6,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ab8634e5542990e739ec8de,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5add4f3a5542997545bbbd2c,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae26cb15542994d89d5b421,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae1389655429901ffe4ae05,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5a7a33205542996a35c1712f,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ae1b1aa5542997283cd223f,1,1
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ab81cd955429916710eaff7,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5abd0b6b5542996e802b46b4,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ac3af895542995ef918c1f0,0,0
bench.agents.research_planner,DeadOutputTruncation-only,hotpot_5ab1f13e554299449642c81c,0,0
bench.agents.debug_agent,all-on,dbg-001,1,1
bench.agents.debug_agent,all-on,dbg-002,1,1
bench.agents.debug_agent,all-on,dbg-003,1,1
bench.agents.debug_agent,all-on,dbg-004,1,1
bench.agents.debug_agent,all-on,dbg-005,0,0
bench.agents.debug_agent,all-on,dbg-006,1,1
bench.agents.debug_agent,all-on,dbg-007,1,1
bench.agents.debug_agent,all-on,dbg-008,1,1
bench.agents.debug_agent,all-on,dbg-009,1,1
bench.agents.debug_agent,all-on,dbg-010,1,1
bench.agents.debug_agent,all-on,dbg-011,1,1
bench.agents.debug_agent,all-on,dbg-012,1,1
bench.agents.debug_agent,all-on,dbg-013,0,0
bench.agents.debug_agent,all-on,dbg-014,1,1
bench.agents.debug_agent,all-on,dbg-015,1,1
bench.agents.debug_agent,all-on,dbg-016,1,1
bench.agents.debug_agent,all-on,dbg-017,0,0
bench.agents.debug_agent,all-on,dbg-018,1,1
bench.agents.debug_agent,all-on,dbg-019,0,0
bench.agents.debug_agent,all-on,dbg-020,1,1
bench.agents.debug_agent,all-on,dbg-021,1,1
bench.agents.debug_agent,all-on,dbg-022,0,0
bench.agents.debug_agent,all-on,dbg-023,1,0
bench.agents.debug_agent,all-on,dbg-024,1,1
bench.agents.debug_agent,all-on,dbg-025,1,1
bench.agents.debug_agent,all-on,dbg-026,1,1
bench.agents.debug_agent,all-on,dbg-027,1,1
bench.agents.debug_agent,all-on,dbg-028,1,1
bench.agents.debug_agent,all-on,dbg-029,1,1
bench.agents.debug_agent,all-on,dbg-030,1,1
bench.agents.debug_agent,all-on,dbg-031,0,0
bench.agents.debug_agent,all-on,dbg-032,1,1
bench.agents.debug_agent,all-on,dbg-033,1,0
bench.agents.debug_agent,all-on,dbg-034,0,0
bench.agents.debug_agent,all-on,dbg-035,1,1
bench.agents.debug_agent,all-on,dbg-036,1,1
bench.agents.debug_agent,all-on,dbg-037,1,1
bench.agents.debug_agent,all-on,dbg-038,1,1
bench.agents.debug_agent,all-on,dbg-039,1,1
bench.agents.debug_agent,all-on,dbg-040,1,1
bench.agents.debug_agent,CacheHit-off,dbg-001,1,1
bench.agents.debug_agent,CacheHit-off,dbg-002,1,1
bench.agents.debug_agent,CacheHit-off,dbg-003,1,1
bench.agents.debug_agent,CacheHit-off,dbg-004,1,1
bench.agents.debug_agent,CacheHit-off,dbg-005,0,0
bench.agents.debug_agent,CacheHit-off,dbg-006,1,1
bench.agents.debug_agent,CacheHit-off,dbg-007,1,1
bench.agents.debug_agent,CacheHit-off,dbg-008,1,1
bench.agents.debug_agent,CacheHit-off,dbg-009,1,1
bench.agents.debug_agent,CacheHit-off,dbg-010,1,1
bench.agents.debug_agent,CacheHit-off,dbg-011,1,1
bench.agents.debug_agent,CacheHit-off,dbg-012,1,1
bench.agents.debug_agent,CacheHit-off,dbg-013,0,0
bench.agents.debug_agent,CacheHit-off,dbg-014,1,1
bench.agents.debug_agent,CacheHit-off,dbg-015,1,1
bench.agents.debug_agent,CacheHit-off,dbg-016,1,1
bench.agents.debug_agent,CacheHit-off,dbg-017,0,0
bench.agents.debug_agent,CacheHit-off,dbg-018,1,1
bench.agents.debug_agent,CacheHit-off,dbg-019,0,0
bench.agents.debug_agent,CacheHit-off,dbg-020,1,1
bench.agents.debug_agent,CacheHit-off,dbg-021,1,1
bench.agents.debug_agent,CacheHit-off,dbg-022,0,0
bench.agents.debug_agent,CacheHit-off,dbg-023,1,1
bench.agents.debug_agent,CacheHit-off,dbg-024,1,1
bench.agents.debug_agent,CacheHit-off,dbg-025,1,1
bench.agents.debug_agent,CacheHit-off,dbg-026,1,1
bench.agents.debug_agent,CacheHit-off,dbg-027,1,1
bench.agents.debug_agent,CacheHit-off,dbg-028,1,1
bench.agents.debug_agent,CacheHit-off,dbg-029,1,1
bench.agents.debug_agent,CacheHit-off,dbg-030,1,1
bench.agents.debug_agent,CacheHit-off,dbg-031,0,0
bench.agents.debug_agent,CacheHit-off,dbg-032,1,1
bench.agents.debug_agent,CacheHit-off,dbg-033,1,1
bench.agents.debug_agent,CacheHit-off,dbg-034,0,0
bench.agents.debug_agent,CacheHit-off,dbg-035,1,1
bench.agents.debug_agent,CacheHit-off,dbg-036,1,1
bench.agents.debug_agent,CacheHit-off,dbg-037,1,1
bench.agents.debug_agent,CacheHit-off,dbg-038,1,1
bench.agents.debug_agent,CacheHit-off,dbg-039,1,1
bench.agents.debug_agent,CacheHit-off,dbg-040,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-001,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-002,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-003,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-004,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-005,0,0
bench.agents.debug_agent,ContextCompress-off,dbg-006,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-007,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-008,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-009,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-010,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-011,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-012,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-013,0,0
bench.agents.debug_agent,ContextCompress-off,dbg-014,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-015,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-016,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-017,0,0
bench.agents.debug_agent,ContextCompress-off,dbg-018,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-019,0,0
bench.agents.debug_agent,ContextCompress-off,dbg-020,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-021,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-022,0,0
bench.agents.debug_agent,ContextCompress-off,dbg-023,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-024,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-025,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-026,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-027,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-028,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-029,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-030,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-031,0,0
bench.agents.debug_agent,ContextCompress-off,dbg-032,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-033,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-034,0,0
bench.agents.debug_agent,ContextCompress-off,dbg-035,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-036,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-037,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-038,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-039,1,1
bench.agents.debug_agent,ContextCompress-off,dbg-040,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-001,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-002,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-003,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-004,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-005,0,1
bench.agents.debug_agent,ParallelBranch-off,dbg-006,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-007,1,0
bench.agents.debug_agent,ParallelBranch-off,dbg-008,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-009,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-010,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-011,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-012,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-013,0,0
bench.agents.debug_agent,ParallelBranch-off,dbg-014,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-015,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-016,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-017,0,0
bench.agents.debug_agent,ParallelBranch-off,dbg-018,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-019,0,0
bench.agents.debug_agent,ParallelBranch-off,dbg-020,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-021,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-022,0,0
bench.agents.debug_agent,ParallelBranch-off,dbg-023,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-024,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-025,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-026,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-027,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-028,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-029,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-030,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-031,0,0
bench.agents.debug_agent,ParallelBranch-off,dbg-032,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-033,1,0
bench.agents.debug_agent,ParallelBranch-off,dbg-034,0,0
bench.agents.debug_agent,ParallelBranch-off,dbg-035,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-036,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-037,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-038,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-039,1,1
bench.agents.debug_agent,ParallelBranch-off,dbg-040,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-001,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-002,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-003,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-004,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-005,0,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-006,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-007,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-008,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-009,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-010,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-011,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-012,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-013,0,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-014,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-015,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-016,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-017,0,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-018,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-019,0,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-020,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-021,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-022,0,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-023,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-024,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-025,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-026,1,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-027,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-028,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-029,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-030,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-031,0,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-032,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-033,1,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-034,0,0
bench.agents.debug_agent,ModelDowngrade-off,dbg-035,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-036,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-037,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-038,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-039,1,1
bench.agents.debug_agent,ModelDowngrade-off,dbg-040,1,1
bench.agents.debug_agent,StateDrop-off,dbg-001,1,1
bench.agents.debug_agent,StateDrop-off,dbg-002,1,1
bench.agents.debug_agent,StateDrop-off,dbg-003,1,1
bench.agents.debug_agent,StateDrop-off,dbg-004,1,1
bench.agents.debug_agent,StateDrop-off,dbg-005,0,0
bench.agents.debug_agent,StateDrop-off,dbg-006,1,1
bench.agents.debug_agent,StateDrop-off,dbg-007,1,1
bench.agents.debug_agent,StateDrop-off,dbg-008,1,1
bench.agents.debug_agent,StateDrop-off,dbg-009,1,1
bench.agents.debug_agent,StateDrop-off,dbg-010,1,1
bench.agents.debug_agent,StateDrop-off,dbg-011,1,1
bench.agents.debug_agent,StateDrop-off,dbg-012,1,1
bench.agents.debug_agent,StateDrop-off,dbg-013,0,0
bench.agents.debug_agent,StateDrop-off,dbg-014,1,1
bench.agents.debug_agent,StateDrop-off,dbg-015,1,1
bench.agents.debug_agent,StateDrop-off,dbg-016,1,1
bench.agents.debug_agent,StateDrop-off,dbg-017,0,0
bench.agents.debug_agent,StateDrop-off,dbg-018,1,1
bench.agents.debug_agent,StateDrop-off,dbg-019,0,0
bench.agents.debug_agent,StateDrop-off,dbg-020,1,1
bench.agents.debug_agent,StateDrop-off,dbg-021,1,1
bench.agents.debug_agent,StateDrop-off,dbg-022,0,0
bench.agents.debug_agent,StateDrop-off,dbg-023,1,1
bench.agents.debug_agent,StateDrop-off,dbg-024,1,1
bench.agents.debug_agent,StateDrop-off,dbg-025,1,1
bench.agents.debug_agent,StateDrop-off,dbg-026,1,1
bench.agents.debug_agent,StateDrop-off,dbg-027,1,1
bench.agents.debug_agent,StateDrop-off,dbg-028,1,1
bench.agents.debug_agent,StateDrop-off,dbg-029,1,1
bench.agents.debug_agent,StateDrop-off,dbg-030,1,1
bench.agents.debug_agent,StateDrop-off,dbg-031,0,0
bench.agents.debug_agent,StateDrop-off,dbg-032,1,1
bench.agents.debug_agent,StateDrop-off,dbg-033,1,0
bench.agents.debug_agent,StateDrop-off,dbg-034,0,0
bench.agents.debug_agent,StateDrop-off,dbg-035,1,1
bench.agents.debug_agent,StateDrop-off,dbg-036,1,1
bench.agents.debug_agent,StateDrop-off,dbg-037,1,1
bench.agents.debug_agent,StateDrop-off,dbg-038,1,1
bench.agents.debug_agent,StateDrop-off,dbg-039,1,1
bench.agents.debug_agent,StateDrop-off,dbg-040,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-001,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-002,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-003,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-004,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-005,0,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-006,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-007,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-008,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-009,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-010,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-011,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-012,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-013,0,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-014,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-015,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-016,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-017,0,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-018,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-019,0,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-020,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-021,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-022,0,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-023,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-024,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-025,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-026,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-027,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-028,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-029,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-030,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-031,0,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-032,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-033,1,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-034,0,0
bench.agents.debug_agent,StructuredTruncation-off,dbg-035,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-036,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-037,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-038,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-039,1,1
bench.agents.debug_agent,StructuredTruncation-off,dbg-040,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-001,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-002,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-003,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-004,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-005,0,0
bench.agents.debug_agent,OutputBudget-off,dbg-006,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-007,1,0
bench.agents.debug_agent,OutputBudget-off,dbg-008,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-009,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-010,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-011,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-012,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-013,0,0
bench.agents.debug_agent,OutputBudget-off,dbg-014,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-015,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-016,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-017,0,0
bench.agents.debug_agent,OutputBudget-off,dbg-018,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-019,0,0
bench.agents.debug_agent,OutputBudget-off,dbg-020,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-021,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-022,0,0
bench.agents.debug_agent,OutputBudget-off,dbg-023,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-024,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-025,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-026,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-027,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-028,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-029,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-030,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-031,0,0
bench.agents.debug_agent,OutputBudget-off,dbg-032,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-033,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-034,0,0
bench.agents.debug_agent,OutputBudget-off,dbg-035,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-036,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-037,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-038,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-039,1,1
bench.agents.debug_agent,OutputBudget-off,dbg-040,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-001,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-002,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-003,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-004,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-005,0,0
bench.agents.debug_agent,PromptDedup-off,dbg-006,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-007,1,0
bench.agents.debug_agent,PromptDedup-off,dbg-008,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-009,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-010,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-011,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-012,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-013,0,0
bench.agents.debug_agent,PromptDedup-off,dbg-014,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-015,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-016,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-017,0,0
bench.agents.debug_agent,PromptDedup-off,dbg-018,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-019,0,0
bench.agents.debug_agent,PromptDedup-off,dbg-020,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-021,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-022,0,0
bench.agents.debug_agent,PromptDedup-off,dbg-023,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-024,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-025,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-026,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-027,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-028,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-029,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-030,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-031,0,0
bench.agents.debug_agent,PromptDedup-off,dbg-032,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-033,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-034,0,0
bench.agents.debug_agent,PromptDedup-off,dbg-035,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-036,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-037,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-038,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-039,1,1
bench.agents.debug_agent,PromptDedup-off,dbg-040,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-001,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-002,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-003,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-004,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-005,0,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-006,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-007,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-008,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-009,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-010,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-011,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-012,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-013,0,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-014,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-015,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-016,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-017,0,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-018,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-019,0,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-020,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-021,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-022,0,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-023,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-024,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-025,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-026,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-027,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-028,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-029,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-030,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-031,0,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-032,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-033,1,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-034,0,0
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-035,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-036,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-037,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-038,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-039,1,1
bench.agents.debug_agent,DeadOutputTruncation-off,dbg-040,1,1
bench.agents.debug_agent,CacheHit-only,dbg-001,1,1
bench.agents.debug_agent,CacheHit-only,dbg-002,1,1
bench.agents.debug_agent,CacheHit-only,dbg-003,1,1
bench.agents.debug_agent,CacheHit-only,dbg-004,1,1
bench.agents.debug_agent,CacheHit-only,dbg-005,0,1
bench.agents.debug_agent,CacheHit-only,dbg-006,1,1
bench.agents.debug_agent,CacheHit-only,dbg-007,1,0
bench.agents.debug_agent,CacheHit-only,dbg-008,1,1
bench.agents.debug_agent,CacheHit-only,dbg-009,1,1
bench.agents.debug_agent,CacheHit-only,dbg-010,1,1
bench.agents.debug_agent,CacheHit-only,dbg-011,1,1
bench.agents.debug_agent,CacheHit-only,dbg-012,1,1
bench.agents.debug_agent,CacheHit-only,dbg-013,0,0
bench.agents.debug_agent,CacheHit-only,dbg-014,1,1
